bug_id,bug_status,version,keywords,short_desc,component,attachments
1388568,CLOSED-ERRATA,25,,pull in patch for DigitalOcean preference in data sources,cloud-init,
1388583,CLOSED-ERRATA,24,,smokeping fails to start on boot,smokeping,file_1388583.txt
1388609,CLOSED-ERRATA,25,,[abrt] abiword: AP_UnixApp::catchSignals(): abiword killed by SIGABRT,abiword,"backtrace, cgroup, core_backtrace, dso_list, environ, limits, maps, mountinfo, namespaces, open_fds, proc_pid_status, var_log_messages"
1388669,CLOSED-ERRATA,24,,SELinux is preventing systemd-rfkill from 'write' accesses on the chr_file kmsg.,selinux-policy,
1388725,CLOSED-ERRATA,24,"Security, SecurityTracking",CVE-2016-8610 openssl: SSL/TLS libraries: Malformed plain-text ALERT packets could cause remote DoS [fedora-all],openssl,
1388728,CLOSED-CURRENTRELEASE,24,"Security, SecurityTracking",CVE-2016-8610 gnutls: SSL/TLS libraries: Malformed plain-text ALERT packets could cause remote DoS [fedora-all],gnutls,
1388742,CLOSED-CURRENTRELEASE,24,"Security, SecurityTracking",CVE-2016-2183 openssl: SSL/TLS: Birthday attack against 64-bit block ciphers (SWEET32) [fedora-all],openssl,
1388745,CLOSED-CURRENTRELEASE,24,"Security, SecurityTracking",CVE-2016-2183 nss: SSL/TLS: Birthday attack against 64-bit block ciphers (SWEET32) [fedora-all],nss,
1388773,CLOSED-ERRATA,24,"Reopened, Security, SecurityTracking",CVE-2016-8863 libupnp: Heap buffer overflow in the create_url_list function [fedora-all],libupnp,
1388788,CLOSED-ERRATA,24,"Reopened, Security, SecurityTracking",CVE-2016-6911 gd: Missing check for OOB read in dynamicGetbuf() [fedora-all],gd,
1388850,CLOSED-ERRATA,25,,"wrong timestamp of ""journalctl -b -0"" /""journalctl -b -1""",systemd,"jbug.png, jbug.log"
1388873,CLOSED-ERRATA,24,"Security, SecurityTracking",CVE-2016-10250 CVE-2016-8880 CVE-2016-8881 CVE-2016-8882 CVE-2016-8883 CVE-2016-8886 CVE-2016-8887 jasper: various flaws [fedora-all],jasper,
1388874,CLOSED-RAWHIDE,24,"Security, SecurityTracking",CVE-2016-10250 CVE-2016-8880 CVE-2016-8881 CVE-2016-8882 CVE-2016-8883 CVE-2016-8886 CVE-2016-8887 mingw-jasper: various flaws [fedora-all],mingw-jasper,
1388886,CLOSED-CURRENTRELEASE,24,,Keyboard not working for status icons panel,mutter-wayland,
1389006,CLOSED-RAWHIDE,24,,hplip-3.16.9-plugin.run file does not match its checksum,hplip,
1389060,CLOSED-ERRATA,26,,EPEL7 branch missing (required for psad),perl-IPTables-Parse,
1389061,CLOSED-CURRENTRELEASE,24,,Cannot rebuild src.rpm without python support,unbound,unbound.spec.diff
1389130,CLOSED-ERRATA,25,,Existing RAID or LVM metadata can cause various types of install failures.,python-blivet,"storage.log, program.log, anaconda.log, anaconda-tb-i0lxv5ym, anaconda-tb-i75oze2w, anaconda-tb-55wnelnw, anaconda-tb-dpdach_x"
1389163,CLOSED-ERRATA,25,,XFCE stuck & kernel oops on fedora 25 / arm,kernel,
1389172,CLOSED-ERRATA,26,,Update liferea to 1.12-rc2,liferea,liferea-1.12-rc2.patch
1389190,CLOSED-CURRENTRELEASE,24,,Ctrl-F to show the search bar does not work.,yumex,
1389203,CLOSED-CURRENTRELEASE,24,,asus thunderboltex3 cause thunderbolt module exist with Function not implemented,kernel,
1389219,CLOSED-ERRATA,26,,Segmentation fault (core dumped) if trace-cmd snapshot after trace-cmd start -p wakeup,trace-cmd,
1389231,CLOSED-CURRENTRELEASE,24,"Security, SecurityTracking",CVE-2016-5652 CVE-2016-5875 CVE-2016-8331 libtiff: various flaws [fedora-all],libtiff,
1389232,CLOSED-RAWHIDE,24,"Security, SecurityTracking",CVE-2016-5652 CVE-2016-5875 CVE-2016-8331 mingw-libtiff: various flaws [fedora-all],mingw-libtiff,
1389240,CLOSED-ERRATA,24,,Fresh installation of unbound triggers avc,selinux-policy,
1389243,CLOSED-ERRATA,24,"Security, SecurityTracking",CVE-2016-5180 nodejs: c-ares: Single byte out of buffer write [fedora-all],nodejs,
1389280,CLOSED-RAWHIDE,25,,"""yum remove"" prints erreneous Erase output when removing multiple packages versions of same package",dnf,
1389285,CLOSED-ERRATA,24,"Reopened, Security, SecurityTracking",CVE-2016-9083 CVE-2016-9084 kernel: various flaws [fedora-all],kernel,
1389320,CLOSED-ERRATA,25,,SELinux is preventing geoclue from 'read' accesses on the file cpuinfo.,selinux-policy,
1389327,CLOSED-ERRATA,25,,cursor permanently hidden by youtube videos in pivoted mode (xwayland bug?),xorg-x11-server,youtube-mouse-wayland.webm
1389340,CLOSED-ERRATA,24,"Reopened, Security, SecurityTracking",CVE-2016-9085 libwebp: Several integer overflows [fedora-all],libwebp,
1389341,CLOSED-ERRATA,24,"Security, SecurityTracking",CVE-2016-9085 mingw-libwebp: libwebp: Several integer overflows [fedora-all],mingw-libwebp,
1389372,CLOSED-ERRATA,24,"Security, SecurityTracking",tinymce: XSS due to media plugin not properly filtering out certain script attributes [fedora-all],tinymce,
1389485,CLOSED-ERRATA,25,,SELinux is preventing tgtd from using the 'wake_alarm' capabilities.,selinux-policy,
1389496,CLOSED-ERRATA,24,"Security, SecurityTracking",CVE-2016-7076 sudo: noexec bypass via wordexp() [fedora-all],sudo,
1389530,CLOSED-ERRATA,25,Reopened,sysconfig.py fails to configure network,cloud-init,
1389539,CLOSED-ERRATA,24,"Security, SecurityTracking",CVE-2016-9101 Qemu: net: eepro100 memory leakage at device unplug [fedora-all],qemu,
1389548,CLOSED-CURRENTRELEASE,24,,AX88179 - connection freezes after large send,kernel,
1389551,CLOSED-ERRATA,24,"Security, SecurityTracking",CVE-2016-9102 Qemu: 9pfs: memory leakage when creating extended attribute [fedora-all],qemu,
1389552,CLOSED-ERRATA,24,"Reopened, Security, SecurityTracking",CVE-2016-9102 xen: Qemu: 9pfs: memory leakage when creating extended attribute [fedora-all],xen,
1389570,CLOSED-ERRATA,25,,icecc-scheduler doesn't run,icecream,
1389616,CLOSED-ERRATA,26,Reopened,libfabric-1.4.0 is available,libfabric,
1389626,CLOSED-NEXTRELEASE,26,,Attribute Error: 'Query' object has no attribute 'na_dict',yumex-dnf,
1389636,CLOSED-NEXTRELEASE,25,"FutureFeature, Triaged",jasper-1.900.28 is available,jasper,"rebase-helper-debug.log, rebase-helper-debug.log, rebase-helper-debug.log, rebase-helper-debug.log, rebase-helper-debug.log"
1389643,CLOSED-ERRATA,24,"Security, SecurityTracking",CVE-2016-9103 Qemu: 9pfs: information leakage via xattr [fedora-all],qemu,
1389644,CLOSED-ERRATA,24,"Reopened, Security, SecurityTracking",CVE-2016-9103 xen: Qemu: 9pfs: information leakage via xattr [fedora-all],xen,
1389662,CLOSED-ERRATA,25,,virt-manager doesn't notice new USB device plugged into previously used port,virt-manager,"usberror.png, usberr.log, usy.txt"
1389663,CLOSED-ERRATA,24,,mock fails when the current working directory name contains spaces.,mock,
1389687,CLOSED-ERRATA,24,"Security, SecurityTracking",CVE-2016-9104 Qemu: 9pfs: integer overflow leading to OOB access [fedora-all],qemu,
1389689,CLOSED-ERRATA,24,"Reopened, Security, SecurityTracking",CVE-2016-9104 xen: Qemu: 9pfs: integer overflow leading to OOB access [fedora-all],xen,
1389704,CLOSED-ERRATA,24,"Security, SecurityTracking",CVE-2016-9105 Qemu: 9pfs: memory leakage in v9fs_link [fedora-all],qemu,
1389705,CLOSED-ERRATA,24,"Reopened, Security, SecurityTracking",CVE-2016-9105 xen: Qemu: 9pfs: memory leakage in v9fs_link [fedora-all],xen,
1389711,CLOSED-RAWHIDE,25,,Missing requirement on xfont2 in xorg-server.pc?,xorg-x11-server,
1389713,CLOSED-ERRATA,24,"Security, SecurityTracking",CVE-2016-9106 Qemu: 9pfs: memory leakage in v9fs_write [fedora-all],qemu,
1389714,CLOSED-ERRATA,24,"Reopened, Security, SecurityTracking",CVE-2016-9106 xen: Qemu: 9pfs: memory leakage in v9fs_write [fedora-all],xen,
1389772,CLOSED-ERRATA,25,,"inkscape dependencies missing potrace, python-scour",inkscape,
1389838,CLOSED-ERRATA,26,,command builtin should not abort on variable assignment errors,bash,
1389843,CLOSED-ERRATA,24,,HDMI connection dropped when TV switches to a different input.,xfce4-settings,
1389849,CLOSED-ERRATA,25,,tablet config file for ThinkPad X1 Yoga,libwacom,isdv4-5040.tablet
1389854,CLOSED-ERRATA,24,,[abrt] wpa_supplicant: p2p_group_assoc_resp_ie(): wpa_supplicant killed by SIGSEGV,wpa_supplicant,
1389873,CLOSED-CURRENTRELEASE,24,,libcap cap_get_flag with CAP_AUDIT_READ results in EINVAL,libcap,
1389886,CLOSED-ERRATA,25,,[abrt] xorg-x11-server-Xorg: RegionUninit(): Xorg killed by SIGABRT,xorg-x11-server,"backtrace, cgroup, core_backtrace, dso_list, environ, limits, maps, mountinfo, namespaces, open_fds, proc_pid_status, var_log_messages, Crash.java"
1389931,CLOSED-ERRATA,25,,[abrt] gnome-terminal: after_process_all_updates(): gnome-terminal-server killed by SIGSEGV,gtk3,"backtrace, cgroup, core_backtrace, dso_list, environ, exploitable, limits, maps, mountinfo, namespaces, open_fds, proc_pid_status, var_log_messages"
1389979,CLOSED-ERRATA,24,,[abrt] Thunar: dbus_free(): thunar killed by SIGABRT,Thunar,"backtrace, cgroup, core_backtrace, dso_list, environ, limits, maps, mountinfo, namespaces, open_fds, proc_pid_status, var_log_messages"
1389980,CLOSED-CURRENTRELEASE,24,,sun4i-ss 1c15000.crypto-engine: ERROR: Empty IV,kernel,
1389981,CLOSED-RAWHIDE,26,,signpost-core: enable signpost-commonshttp4 sub module,signpost-core,0001-enable-signpost-commonshttp4.patch
1390006,CLOSED-ERRATA,24,,SELinux is preventing gutenprint52+us from using the 'wake_alarm' capabilities.,selinux-policy,
1390018,CLOSED-ERRATA,25,,[abrt] xorg-x11-server-Xwayland: Segmentation fault in glamor callbacks,xorg-x11-server,"backtrace, dmesg, dso_list, etc_X11_xorg_conf_d.tar.gz, usr_share_xorg_conf_d.tar.gz"
1390020,CLOSED-ERRATA,25,,"[abiword] text body in abiword turns black all the time, e.g. when losing focus",abiword,abiword-gdk-x11.png
1390059,CLOSED-ERRATA,25,,tab graphics missing,adwaita-qt,"Screenshot from 2016-10-30 22-15-51.png, Screenshot from 2016-10-30 22-14-11.png"
1390104,CLOSED-ERRATA,25,,CVE-2016-8867: ambient capability usage in containers (privilege escalation),docker,
1390105,CLOSED-ERRATA,24,,Incorrect behavior when saving PNG image with a filename that includes &,gscan2pdf,
1390149,CLOSED-CURRENTRELEASE,26,,[gromacs] CpuInfoTest.SupportLevel fails,gromacs,file_1390149.txt
1390194,CLOSED-CURRENTRELEASE,24,"Reopened, Security, SecurityTracking",CVE-2016-7919 moodle: Information disclosure in the Administration panel function [fedora-all],moodle,
1390230,CLOSED-ERRATA,24,,Python packages tests directory co-ownership,python-libturpial,
1390251,CLOSED-ERRATA,25,Reopened,gcore: GDB binary (/bin/gdb) not found,gdb,
1390268,CLOSED-ERRATA,24,"Security, SecurityTracking",CVE-2016-7504 CVE-2016-7505 CVE-2016-7506 CVE-2016-9017 CVE-2016-9108 CVE-2016-9109 CVE-2016-9294 mujs: various flaws [fedora-all],mujs,
1390282,CLOSED-ERRATA,26,,valgrind subdir test triggers kojid problem,valgrind,
1390308,CLOSED-ERRATA,25,,nouveau kms: No native backlight interface on maxwell GPUs,kernel,
1390367,CLOSED-ERRATA,25,Reopened,black window after start,abiword,"Screenshot_20161031_230616.png, Screenshot_20161031_230643.png"
1390376,CLOSED-ERRATA,25,,"Chromium Browser - poor response times to input, slow page loading and juddery scrolling",chromium,file_1390376.txt
1390413,CLOSED-ERRATA,25,,port allocator allocates the same port for multiple guests (race condition),libvirt,rhosp8.tgz
1390486,CLOSED-CURRENTRELEASE,24,"Security, SecurityTracking",CVE-2013-5653 ghostscript: getenv and filenameforall ignore -dSAFER [fedora-all],ghostscript,
1390488,CLOSED-CURRENTRELEASE,24,"Security, SecurityTracking",CVE-2016-7978 ghostscript: reference leak in .setdevice allows use-after-free and remote code execution [fedora-all],ghostscript,
1390489,CLOSED-CURRENTRELEASE,24,"Security, SecurityTracking",CVE-2016-7979 ghostscript: Type confusion in .initialize_dsc_parser allows remote code execution [fedora-all],ghostscript,
1390513,CLOSED-ERRATA,24,"Security, SecurityTracking",CVE-2016-8704 CVE-2016-8705 CVE-2016-8706 memcached: various flaws [fedora-all],memcached,
1390532,CLOSED-ERRATA,24,"Security, SecurityTracking",CVE-2016-0762 CVE-2016-5018 CVE-2016-6794 CVE-2016-6796 CVE-2016-6797 tomcat: various flaws [fedora-all],tomcat,
1390546,CLOSED-ERRATA,25,,SCHED_DEADLINE missing from 'sched_setscheduler' man page,man-pages,
1390550,CLOSED-ERRATA,24,,SELinux is preventing hp from using the 'wake_alarm' capabilities.,selinux-policy,
1390590,CLOSED-RAWHIDE,25,,Correct build of the evolution part,mail-notification,mn.patch
1390610,CLOSED-ERRATA,25,,LibreOffice Impress crashes when you move slide pane into a separate window on Wayland,libreoffice,libreoffice.webm
1390617,CLOSED-ERRATA,25,,Pandaboard (omap4) fails to boot from mmc.,kernel,panda-dmesg.txt
1390646,CLOSED-ERRATA,24,"Security, SecurityTracking",CVE-2016-8628 ansible: Command injection by compromised server via ansible_ssh_executable or ssh_args [fedora-all],ansible,
1390650,CLOSED-ERRATA,24,"Security, SecurityTracking",CVE-2016-8614 ansible: Improper verification of key fingerprints in apt_key module [fedora-all],ansible,
1390683,CLOSED-ERRATA,24,,glibc: incorrect argument reduction for cos,glibc,bugcos.c
1390684,CLOSED-ERRATA,24,"Security, SecurityTracking",CVE-2016-9013 CVE-2016-9014 python-django: various flaws [fedora-all],python-django,
1390745,CLOSED-CURRENTRELEASE,25,,Unable to play any youtube HTML5 video,firefox,
1390750,CLOSED-ERRATA,25,,fedora-repos and fedora-release need updating for Fedora 25 final,fedora-release,
1390759,CLOSED-ERRATA,24,,SELinux is preventing nfs-server-gene from 'create' accesses on the directory nfs-server.service.d.,selinux-policy,
1390766,CLOSED-ERRATA,25,Extras,Spec file changes required for docker-storage-setup,docker,
1390770,CLOSED-ERRATA,25,,Cacti needs to be ported to PHP 7,cacti,
1390894,CLOSED-ERRATA,24,"Security, SecurityTracking",CVE-2016-8615 CVE-2016-8616 CVE-2016-8617 CVE-2016-8618 CVE-2016-8619 CVE-2016-8620 CVE-2016-8621 CVE-2016-8622 CVE-2016-8623 CVE-2016-8624 curl: various flaws [fedora-all],curl,
1390895,CLOSED-RAWHIDE,24,"Security, SecurityTracking",CVE-2016-8615 CVE-2016-8616 CVE-2016-8617 CVE-2016-8618 CVE-2016-8619 CVE-2016-8620 CVE-2016-8621 CVE-2016-8622 CVE-2016-8623 CVE-2016-8624 CVE-2016-8625 mingw-curl: various flaws [fedora-all],mingw-curl,
1390937,CLOSED-ERRATA,25,Reopened,mem region issue with aarch64 NUMA host (and potentially other devices),kernel,
1390975,CLOSED-ERRATA,25,,mediawriter leaks memory during image download,mediawriter,
1391008,CLOSED-CURRENTRELEASE,24,"Security, SecurityTracking",CVE-2016-9137 php: Use after free in unserialize() [fedora-all],php,
1391040,CLOSED-ERRATA,26,,please allow /usr/libexec/abrt-hook-ccpp (kernel.core_pattern) to drop Capabilities,selinux-policy,
1391047,CLOSED-ERRATA,25,,"[abrt] mediawriter: QCoreApplication::postEvent(QObject*, QEvent*, int)(): mediawriter killed by SIGSEGV",mediawriter,"backtrace, cgroup, core_backtrace, dso_list, environ, exploitable, limits, maps, mountinfo, namespaces, open_fds, proc_pid_status, var_log_messages"
1391067,CLOSED-ERRATA,25,,mediawriter window is heavily cropped on certain displays (due to QT scaling),mediawriter,"fmw.png, fmw2.png"
1391077,CLOSED-ERRATA,24,"Security, SecurityTracking",CVE-2016-8670 gd: Stack based buffer overflow in dynamicGetbuf [fedora-all],gd,
1391164,CLOSED-ERRATA,24,,RFE: Add support for XattrMapping,ntfs-3g,
1391183,CLOSED-ERRATA,24,,[abrt] mediawriter: pushbuf_kref(): mediawriter killed by SIGSEGV,mediawriter,"backtrace, cgroup, core_backtrace, dso_list, environ, exploitable, limits, maps, mountinfo, namespaces, open_fds, proc_pid_status, var_log_messages"
1391201,CLOSED-RAWHIDE,26,,Unable to start when MAXCONN configured for > 1024,memcached,0001-Fix-systemd-service-when-setting-limits.patch
1391212,CLOSED-ERRATA,25,,Service fails if no switchable graphics present,switcheroo-control,
1391279,CLOSED-ERRATA,24,Reopened,Kernel fails to mount file system,kernel,bootlog.txt.xz
1391287,CLOSED-ERRATA,25,,python3-aiohttp requires async_timeout,python-aiohttp,
1391319,CLOSED-ERRATA,24,"Security, SecurityTracking",CVE-2016-8864 bind: assertion failure while handling responses containing a DNAME answer [fedora-all],bind,
1391320,CLOSED-ERRATA,24,"Security, SecurityTracking",CVE-2016-8864 bind99: bind: assertion failure while handling responses containing a DNAME answer [fedora-all],bind99,
1391337,CLOSED-ERRATA,26,,please allow /usr/sbin/abrt-server to read /proc/[pid]/ns/ipc file,selinux-policy,
1391358,CLOSED-ERRATA,24,"Security, SecurityTracking",CVE-2016-5198 chromium: chromium-browser: out of bounds memory access in v8 [fedora-all],chromium,
1391386,CLOSED-ERRATA,25,"Reopened, Security, SecurityTracking",CVE-2016-7035 pacemaker: Privilege escalation due to improper guarding of IPC communication [fedora-all],pacemaker,
1391418,CLOSED-ERRATA,25,,toolbars can't be easily docked after undocking on wayland,libreoffice,
1391445,CLOSED-ERRATA,24,Regression,Using ipsilon-client-install --saml-auth produces Alias /protected /usr/share/ipsilon/ui/saml2sp,ipsilon,
1391465,CLOSED-CURRENTRELEASE,24,,Display issues on intel 6th gen NUC with 4.8.* kernels using display port,kernel,drm.txt
1391467,CLOSED-ERRATA,24,,SELinux is preventing openct-control from using the 'wake_alarm' capabilities.,selinux-policy,
1391473,CLOSED-ERRATA,24,,"ibm t40p won't boot with 4.8.4 or 4.7.9, works with 4.7.,5 or older kernel",kernel,
1391491,CLOSED-ERRATA,24,,Missing symbols in openblas-openmp,openblas,
1391497,CLOSED-ERRATA,25,,"qemu-kvm -net socket,listen -net socket,connect does not work anymore",qemu,
1391522,CLOSED-ERRATA,25,,unknown input device type 'virtio1.0-input',virt-manager,"vm-input.png, sysinfo, 0001-Fix-incorrect-usage-of-virtio-input.patch"
1391574,CLOSED-ERRATA,25,,[abrt] abiword: AP_UnixApp::catchSignals(int)(): abiword killed by SIGABRT,abiword,"backtrace, cgroup, core_backtrace, dso_list, environ, limits, maps, mountinfo, namespaces, open_fds, proc_pid_status, var_log_messages"
1391707,CLOSED-NEXTRELEASE,25,,Hyper-V on KVM nested virtualization does not work,kernel,"comp.txt, HyperV-KVM.png"
1391728,CLOSED-ERRATA,25,Reopened,"%post enumerates groups many times, refers to undefined macros",389-ds-base,
1391773,CLOSED-ERRATA,24,,webtools seems to cause eclipse to fail to launch,eclipse-webtools,
1391806,CLOSED-ERRATA,25,,unable to paste from the host machine to guest machine after unlock a session,gnome-shell,"Screencast from 11-04-2016 01:07:16 PM.webm, hpas.log, gpas.log"
1391825,CLOSED-ERRATA,25,,[abrt] mediawriter: Download::bytesDownloaded(): mediawriter killed by SIGSEGV,mediawriter,"backtrace, cgroup, core_backtrace, dso_list, environ, exploitable, limits, maps, mountinfo, namespaces, open_fds, proc_pid_status, var_log_messages"
1391832,CLOSED-ERRATA,25,,"""restore"" ends up with an error popup",mediawriter,"mediaw.png, media.log, mediaerry.png, mediaerr.log, mediaerr.png, mejor.log, mediaerr.png, jor2.log, menewerr.png"
1391858,CLOSED-ERRATA,25,,"Mediawriter shows ""Ready to write"" even though the length of downloaded file is zero",mediawriter,"medibug.log, mediaer.png, mediaerr.png"
1391862,CLOSED-ERRATA,25,"Security, SecurityTracking",CVE-2016-9179 lynx: Invalid URL parsing of pages containing '?' [fedora-all],lynx,
1391868,CLOSED-ERRATA,25,,the default size of the newly mediawriter is a little too large,mediawriter,"mediasi.png, mediasize.png, mediav.png"
1391871,CLOSED-ERRATA,24,,SELinux is preventing icecc-scheduler from 'name_bind' accesses on the udp_socket port 8765.,icecream,semanage_ports
